Scientific,Family1,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Hand.Wing.Index,Tail.Length,Mass,Habitat,Trophic.Level,Trophic.Niche,Primary.Lifestyle,Toe,Gape_size_mcf,NicheBreadth,NichePosition,IUCN,RangeSize_Cells,RangeSize_Meters,MidPoint_Long,MidPoint_Lat,Realm,degree,betweenness,closeness,katzz,PC1,PC2,Nwebs,PC1_nobet,PC2_nobet,ED,DR
Stigmatopelia chinensis,Columbidae,19,9.1,2.9,3.3,22,137,43.2,31.7,127.1,159,Woodland,Herbivore,Granivore,Terrestrial,NA,NA,5.382153395,-1.133611841,LC;LC,1462,1.66E+13,104.6075336,16.76644896,Oriental,19,0.003519404,0.000936445,17.24825138,1.024079097,0.283495067,6,0.617086799,1.04619665,12.28535429,0.083170383
Stigmatopelia senegalensis,Columbidae,17.8,8.2,2.7,3,18.9,132.2,45.1,34.2,108.5,82.1,Woodland,Herbivore,Granivore,Terrestrial,NA,NA,1.834162719,-0.551201817,LC,2744,3.12E+13,39.75504317,11.55575713,Afrotropical,3,0.000562027,0.000826353,5.353122099,-0.372217756,0.347955648,2,-0.362117212,0.556212071,12.28535429,0.083170383
Streptopelia capicola,Columbidae,21.1,9.8,3.2,3.6,22.4,151.1,49.1,32.6,107.2,142,Shrubland,Herbivore,Granivore,Terrestrial,NA,NA,0.426539578,-0.712859457,LC,935,1.10E+13,28.95297141,-12.67133427,Afrotropical,8,0.001141839,0.000895046,6.22173329,0.119263928,0.624904643,5,0.08528929,0.947832126,8.14707769,0.127317144
Streptopelia decaocto,Columbidae,20.9,9.6,3.9,3.9,20.8,173.7,60.9,35.4,134.2,149,Human Modified,Herbivore,Omnivore,Terrestrial,NA,NA,1.45512377,0.089090273,LC,2664,2.47E+13,47.92689857,44.05901341,Palearctic,4,0.000995482,0.000903161,13.21692722,0.046264714,0.7354533,3,0.037850713,1.030898848,3.78335321,0.275564903
Streptopelia hypopyrrha,Columbidae,20,10.1,3.6,3.8,21.5,173,61.5,35.6,113.8,162,Forest,Herbivore,Granivore,Terrestrial,NA,NA,0.19346093,-1.266408444,LC,33,4.02E+11,10.95019266,8.277013141,Afrotropical,1,0,0.000694796,1.397978074,-1.030735688,-0.354555204,1,-1.018054495,-0.284255238,3.293332785,0.317792545
Streptopelia orientalis,Columbidae,21.9,8.3,3.1,4,25.5,176.5,57.2,32.8,127.2,232.9,Woodland,Herbivore,Omnivore,Terrestrial,NA,NA,3.643048053,0.634227961,LC,3088,2.76E+13,102.1912301,45.89931444,Palearctic,4,0.000419997,0.000859614,21.14925464,-0.195445019,0.586501434,2,-0.124917203,0.713882609,5.530307218,0.186185817
Streptopelia semitorquata,Columbidae,22.7,10.8,3.6,4.3,23.5,173.1,63,36.6,120.2,176,Shrubland,Herbivore,Granivore,Terrestrial,NA,NA,0.617111248,-0.991379915,LC,1352,1.62E+13,21.45645838,-4.491217519,Afrotropical,11,0.001257724,0.000845121,4.030089901,0.021662279,0.260039106,6,-0.062207107,0.582531884,9.34192827,0.110309576
Streptopelia vinacea,Columbidae,16.5,8.8,2.8,3.3,20.2,136.4,47.2,34.6,97,110,Shrubland,Herbivore,Granivore,Terrestrial,NA,NA,0.410863332,-1.065469349,LC,615,7.43E+12,12.82403612,10.60588165,Afrotropical,2,1.25E-06,0.000696167,1.536547751,-0.999878478,-0.352456521,1,-0.983714819,-0.288472501,8.334334368,0.122351809
Sturnus contra,Sturnidae,32.8,21.9,6.4,7,33,112.2,25.9,22.6,66.6,84,Shrubland,Omnivore,Omnivore,Generalist,NA,NA,3.296674175,-1.275983408,LC,496,5.67E+12,87.94620668,22.49035427,Oriental,8,0.002377334,0.00092993,30.06326254,0.557754252,0.569695238,1,0.333366927,1.102948999,5.408235734,0.188852634
Sturnus malabaricus,Sturnidae,22.4,13.7,5.4,5.3,23.4,100.7,30.5,30.5,62.9,39.6,Woodland,Herbivore,Omnivore,Insessorial,NA,NA,3.946207901,-1.159786641,LC,567,6.51E+12,90.76061237,21.01577445,Oriental,21,0.003346171,0.000938045,39.59136982,1.124022833,0.320058123,7,0.766688062,0.957902158,1.937853553,0.532968845
Sturnus nigricollis,Sturnidae,32.4,20.1,6,7.9,41.7,158.1,41.3,26.2,95.4,156.9,Grassland,Carnivore,Invertivore,Insessorial,NA,NA,3.185365293,-1.119563951,LC,313,3.60E+12,104.8868572,20.80293168,Oriental,1,0,0.000684852,1.298932547,-1.068234085,-0.418199705,1,-1.062667908,-0.350392254,5.408235734,0.188852634
Sturnus pagodarum,Sturnidae,19.9,12.3,4.7,5.1,27.1,99.8,27.2,27.3,62.5,48.9,Forest,Herbivore,Omnivore,Insessorial,NA,NA,2.519062365,-0.791967988,LC,413,4.67E+12,77.34799624,23.52268299,Oriental,10,5.30E-05,0.000743373,4.439218487,-0.603852122,-0.113171035,1,-0.540854286,-0.085919468,2.939176851,0.349970422
Sturnus roseus,Sturnidae,23,14.5,5.2,6.3,30.1,128.9,47.5,36.8,71,73,Grassland,Omnivore,Omnivore,Insessorial,NA,NA,2.174134433,0.387038197,LC,981,9.21E+12,59.70304639,44.6456247,Palearctic,3,2.40E-05,0.0007348,2.159490454,-0.824164186,-0.116729112,1,-0.781761684,-0.04523662,9.156491187,0.111386557
Sturnus sinensis,Sturnidae,20.4,12.9,5.1,5.1,25.6,101.8,32.6,32.3,57.5,61,Grassland,Carnivore,Invertivore,Generalist,NA,NA,1.598188412,-1.175198131,LC,218,2.53E+12,108.4734766,19.69187064,Oriental,1,0,0.000680051,1.572183451,-1.085247997,-0.448923734,1,-1.082954014,-0.3833713,3.993983626,0.258412372
Sturnus unicolor,Sturnidae,29.1,16.1,6.4,6.6,29.4,128.2,46.3,35.9,62.1,83.7,Forest,Omnivore,Omnivore,Generalist,24.2,NA,0.255633937,-0.002494132,LC,159,1.55E+12,-4.654235552,38.3174829,Palearctic,4,6.35E-06,0.000714775,3.630602602,-0.872234837,-0.247302635,1,-0.837393317,-0.196821363,5.633037425,0.181427603
Sturnus vulgaris,Sturnidae,30.2,18.5,6.6,6.5,29,128.3,49.2,38.4,65.8,77.1,Human Modified,Omnivore,Omnivore,Insessorial,22.6,NA,1.9451504,0.468603155,LC,5683,4.78E+13,42.17346192,51.50031444,Palearctic,81,0.014849728,0.000999401,71.80151788,5.080555149,-2.264544383,18,2.827075134,0.486705699,5.633037425,0.181427603
Suiriri suiriri,Tyrannidae,14.3,7.6,4.4,4.5,18.9,74.4,14.3,19.2,66,14.5,Woodland,Carnivore,Invertivore,Insessorial,NA,NA,0.547211635,-0.62639194,LC,255,2.78E+12,-61.36523164,-27.93889099,Neotropical,1,0,0.00080075,11.00666181,-0.602178728,0.323611966,1,-0.509352949,0.39245147,10.64215984,0.098773783
Sylvia atricapilla,Sylviidae,15.2,7.2,3.2,3.4,20.8,75.9,20.5,27,62.2,16.7,Woodland,Omnivore,Omnivore,Insessorial,13.6,NA,2.422965045,0.060701022,LC,2998,2.78E+13,24.45212678,47.01415534,Palearctic,151,0.026024102,0.00105575,98.24001883,9.188565864,-4.870973415,85,5.119692666,-0.128368169,13.44927879,0.077912271
Sylvia borin,Sylviidae,15.1,7.2,3.5,3.6,20.1,78.7,23.6,30,57.9,18.2,Woodland,Omnivore,Omnivore,Insessorial,14,NA,3.611041333,-0.056587484,LC,5398,5.33E+13,31.71388488,38.25376116,Palearctic,73,0.014201825,0.000997229,51.5287775,4.684256965,-2.081243791,63,2.516806165,0.641989104,11.31433395,0.09334886
Sylvia cantillans,Sylviidae,12.4,6.1,2.4,3.3,17.8,61,13.7,22.3,52.3,9.6,Shrubland,Omnivore,Invertivore,Insessorial,NA,NA,2.06554804,-0.200031319,LC,1329,1.45E+13,8.601853106,28.17297781,Saharo-Arabian,15,0.000190631,0.000879273,24.54265024,0.122686238,0.693665281,8,0.280438869,0.691932021,5.866089194,0.177876271
Sylvia communis,Sylviidae,13.6,7,2.8,3.3,21.3,72.6,17.6,24.2,63.3,15.1,Shrubland,Omnivore,Invertivore,Insessorial,NA,NA,2.775073182,0.109119147,LC,4104,3.90E+13,34.27128973,41.75436832,Palearctic,32,0.007599907,0.000969797,37.30150137,2.292757686,-0.50611525,15,1.203677293,1.035375499,6.494688687,0.162291638
Sylvia conspicillata,Sylviidae,11.7,6,2.4,2.4,17.9,55.4,10.8,19.4,51.1,9,Shrubland,Carnivore,Invertivore,Insessorial,NA,NA,1.101325478,-0.017227379,LC,536,5.61E+12,2.983940399,33.23722056,Saharo-Arabian,2,3.04E-05,0.000805871,7.713467043,-0.563578067,0.343114035,3,-0.471714872,0.424522817,6.369290877,0.168200719
Sylvia curruca,Sylviidae,12.4,6.3,2.8,3.1,19.1,65.1,14.4,22,56.9,11.4,Shrubland,Omnivore,Invertivore,Insessorial,NA,NA,1.644196999,0.536325063,LC,4489,3.84E+13,57.62845771,49.70168558,Palearctic,18,0.000382175,0.000888874,20.59893554,0.255523248,0.692725215,5,0.390867685,0.730216628,7.728612353,0.137510005
Sylvia hortensis,Sylviidae,17.1,9.9,3.6,4.2,24.6,79,18.4,23.2,68.8,21.9,Woodland,Carnivore,Invertivore,Insessorial,NA,NA,2.272016743,-0.235298685,LC,2010,2.19E+13,28.60574278,28.02846024,Saharo-Arabian,7,0.000203412,0.000888737,26.26242348,-0.034013873,0.80254711,2,0.10764018,0.853002354,5.170766835,0.207236543
Sylvia melanocephala,Sylviidae,13.7,7.3,2.9,3,20.4,58.7,10.5,18,61.3,11.7,Shrubland,Omnivore,Invertivore,Insessorial,NA,NA,1.671567177,-0.062708198,LC,748,7.74E+12,12.00764334,34.65004867,Saharo-Arabian,37,0.000384117,0.000898361,37.98992197,0.82590625,0.631485749,16,1.027131433,0.491017316,4.234389689,0.248597345
Sylvia undata,Sylviidae,13.1,6.2,2.5,2.5,18.6,53.5,7.5,14.1,63.1,10.8,Shrubland,Carnivore,Invertivore,Insessorial,NA,NA,0.237084998,0.012753205,NT,272,2.60E+12,0.60967253,39.71098091,Palearctic,7,2.57E-05,0.000808157,10.27868032,-0.422043834,0.326820483,5,-0.313053088,0.366751483,3.4719498,0.308678524
Sylvietta brachyura,Macrosphenidae,12.2,7.4,2.4,2.7,15.9,51.5,6.2,12.1,21.5,8.1,Woodland,Carnivore,Invertivore,Insessorial,8.8,NA,0.443218268,-1.045219292,LC,760,9.21E+12,19.19206991,8.92666312,Afrotropical,3,7.58E-06,0.000696968,1.616928373,-0.970419604,-0.355161349,1,-0.952143746,-0.296318923,10.91579488,0.110537069
Synallaxis albescens,Furnariidae,13,8.1,3.1,3.7,19.2,54.4,7.4,13.8,76.7,11.2,Grassland,Carnivore,Invertivore,Insessorial,15.6,NA,2.135332465,-1.303690153,LC,1002,1.18E+13,-56.8066262,-12.26276832,Neotropical,1,0,0.000755694,8.716212001,-0.778330517,0.035231361,1,-0.718676058,0.098810058,1.472853039,0.779302886
Syndactyla rufosuperciliata,Furnariidae,19.8,12.4,3.9,5.8,22.9,76.1,11.4,15,78.2,25.6,Forest,Carnivore,Invertivore,Insessorial,17.8,NA,1.340492764,-0.839641308,LC,235,2.62E+12,-53.31767898,-28.23710378,Neotropical,2,2.53E-06,0.000801185,33.83165885,-0.497657923,0.31948811,2,-0.390758021,0.307718608,1.978211989,0.647350286
Tachyphonus coronatus,Thraupidae,18.5,12.1,6.3,7.4,21.5,83.9,14.5,17.3,76.8,29.3,Forest,Omnivore,Invertivore,Insessorial,NA,NA,0.14720439,-1.067621808,LC,151,1.71E+12,-50.17435153,-23.23710584,Neotropical,93,0.005926414,0.001083067,893.4120015,6.838283933,0.208241201,24,6.7339382,-1.798359514,5.18838644,0.202874472
Tachyphonus cristatus,Thraupidae,15.9,11.1,5.6,6.9,18.2,76.2,14.2,19.2,70.4,18.8,Forest,Omnivore,Omnivore,Insessorial,NA,8.6,2.09226178,-1.820582512,NA,609,7.40E+12,-60.81485599,-3.318859984,Neotropical,12,0.000819061,0.000894681,129.437314,0.576481023,0.670087062,7,0.674711056,0.490386519,6.373481141,0.166082942
Tachyphonus luctuosus,Thraupidae,14,9.9,4.9,5.5,17.3,62.1,10.8,17.6,54,13,Forest,Carnivore,Invertivore,Insessorial,NA,NA,1.84430162,-1.806147472,NA,714,8.70E+12,-63.17343227,-3.894765265,Neotropical,7,0.000236269,0.000839474,67.55415748,-0.072049922,0.479960493,5,0.049477608,0.388606508,6.014125591,0.175806461
Tachyphonus rufus,Thraupidae,18.7,13.4,6.1,7.6,22.1,83,13.4,16.2,77.2,34.4,Shrubland,Omnivore,Invertivore,Insessorial,16.8,NA,1.540597667,-1.406055345,LC,607,7.28E+12,-53.17815524,-8.965281048,Neotropical,61,0.002129533,0.001010716,453.920663,3.578086192,0.804695953,10,3.812785393,-0.429705356,5.18838644,0.202874472
Tachyphonus surinamus,Thraupidae,16.4,11.9,5.3,5.5,18,79.9,16.3,20.2,70.1,19,Forest,Omnivore,Omnivore,Insessorial,NA,NA,1.555359045,-2.013930419,LC,443,5.43E+12,-63.57550438,-1.376072627,Neotropical,21,0.000204173,0.000825987,33.48683684,0.10655654,0.311202181,4,0.244498025,0.228933137,8.47084536,0.13351508
Tangara argyrofenges,Thraupidae,11.6,6.2,4.6,4.6,15.7,71.5,17.3,24.1,47.2,19,Forest,Omnivore,Omnivore,Insessorial,NA,7.4,0.433580376,-0.862809408,VU,15,1.78E+11,-65.76217906,-17.41616314,Neotropical,1,0,0.000711072,3.728241202,-0.962006634,-0.250376962,2,-0.936581396,-0.183099613,1.619638873,0.641878153
Tangara arthus,Thraupidae,12.5,7.3,4.6,5,18.3,80,17.4,23,59,22,Forest,Herbivore,Frugivore,Insessorial,NA,6.4,3.982542572,-1.432859791,LC,108,1.31E+12,-74.01663778,-2.13090246,Neotropical,45,0.000403364,0.00091914,261.8730898,1.866561751,0.709583464,10,2.21376418,-0.206305481,3.940360096,0.269585381
Tangara callophrys,Thraupidae,15.4,9.3,3.9,4.4,16.9,77,19.8,25.3,53.1,22.9,Forest,Herbivore,Frugivore,Insessorial,15.7,7,3.470472844,-1.936938418,LC,150,1.83E+12,-72.56694387,-5.60353,Neotropical,4,3.42E-06,0.000763923,18.91580781,-0.637265011,0.067966062,1,-0.55922186,0.081637319,3.04055497,0.350672021
Tangara cayana,Thraupidae,13,7.9,5,6,16.8,71.6,13,17.5,52,18,Forest,Herbivore,Frugivore,Insessorial,NA,8.3,1.146837051,-1.409963368,LC,587,7.04E+12,-47.56551034,-14.46577332,Neotropical,102,0.010137294,0.001109698,974.3938549,8.21231707,-0.628012543,29,7.417318603,-2.001792091,1.978854714,0.541620706
Tangara chilensis,Thraupidae,13,7,4.2,4.7,17.7,76.7,16.7,21.9,56.1,19.8,Forest,Herbivore,Frugivore,Insessorial,9.4,7.3,2.06210399,-1.866812566,LC,453,5.53E+12,-65.05579306,-4.174441475,Neotropical,35,0.000544036,0.000936514,216.0316126,1.551599754,0.852917949,7,1.835368312,0.189155202,4.544303572,0.234406068
Tangara chrysotis,Thraupidae,15.4,8,4.6,5.5,17.2,75.6,19.5,25.8,47.3,24,Forest,Herbivore,Frugivore,Insessorial,NA,7.5,3.200177105,-1.286557312,LC,37,4.49E+11,-77.33624153,-4.944524804,Neotropical,14,1.13E-05,0.000796384,72.32164085,-0.083087888,0.210117648,3,0.07030244,-0.005511231,5.319003354,0.201654645
Tangara cyanicollis,Thraupidae,12.3,7.6,4.5,4.9,17.4,66.1,14.7,21.9,46.5,17,Forest,Herbivore,Frugivore,Insessorial,NA,6.7,1.706663792,-1.506376477,LC,195,2.36E+12,-74.26653131,-1.88063765,Neotropical,48,0.00073062,0.000932856,258.2907946,2.04096686,0.704383367,10,2.343902663,-0.141702599,3.20925707,0.328037539
Tangara cyanocephala,Thraupidae,10.9,8,4,4.9,16.4,61.5,13.6,21.3,44.7,18,Forest,Herbivore,Frugivore,Insessorial,11.7,7.3,0.468128627,-1.057519612,LC,77,8.74E+11,-47.78816362,-24.10092106,Neotropical,47,0.000559503,0.000965797,422.9791535,2.666035965,0.960653662,6,3.104610906,-0.447625607,3.423173726,0.307826176
Tangara cyanoptera,Thraupidae,17.9,10,6.4,7.8,20.8,96.1,24,25,66.5,43.3,Forest,Herbivore,Frugivore,Insessorial,NA,7.4,2.133286064,-1.706854221,NT,48,5.85E+11,-64.36294455,4.690129,Neotropical,18,6.70E-05,0.000865763,159.6373341,0.582664681,0.616255614,1,0.830000534,0.120686554,4.915894151,0.215746389
Tangara cyanoventris,Thraupidae,12,7.7,4,4.7,18.1,67,12.7,19.1,48.4,16.5,Forest,Herbivore,Frugivore,Insessorial,NA,6.8,0.135362442,-0.999081604,LC,63,7.34E+11,-42.99756072,-18.86196968,Neotropical,6,4.46E-05,0.00083696,67.7619593,-0.141029344,0.513473729,1,0.011404362,0.3840509,2.514948383,0.418030759
Tangara desmaresti,Thraupidae,12.6,7.9,4.3,4.7,18.9,71,14.2,20,52.8,20.4,Forest,Herbivore,Frugivore,Insessorial,12.6,7.3,0.170760805,-1.034521808,LC,31,3.54E+11,-45.13732506,-22.11836463,Neotropical,25,0.001030896,0.000943966,280.5743157,1.637565358,0.855016198,7,1.843085917,0.15702607,2.488022768,0.428146829
Tangara dowii,Thraupidae,11.6,6.4,4.4,5.2,19.3,72,14.9,21.1,45.4,15,Forest,Omnivore,Omnivore,Insessorial,NA,7.4,0.282076745,-2.169238739,LC,8,97202750491,-82.87687354,9.315596721,Panamanian,13,1.63E-06,0.000726616,11.93703034,-0.575400002,-0.228011141,1,-0.50305832,-0.261242696,3.823803958,0.277747982
Tangara guttata,Thraupidae,13.9,7.8,4.1,4.9,18.6,67.2,14.9,22.1,48.1,18.4,Forest,Herbivore,Frugivore,Insessorial,NA,6.8,2.17361238,-1.869233448,LC,88,1.08E+12,-64.61677882,4.517937998,Neotropical,15,0.000247352,0.000920078,143.1014691,0.68765756,0.942371542,2,0.924024657,0.576615505,4.062084388,0.26237404
Tangara gyrola,Thraupidae,12.7,7.2,4.8,5.2,18.6,73.5,15.2,21.1,51.4,21,Forest,Herbivore,Frugivore,Insessorial,11.9,7.4,2.614101769,-1.845000889,LC,483,5.90E+12,-60.27592187,-1.760541455,Neotropical,68,0.001464641,0.00100683,410.3742083,3.46880399,0.884813187,10,3.819666958,-0.403669067,4.475367092,0.237714758
Tangara heinei,Thraupidae,10.7,6.6,4.5,4.6,17.6,74,18.6,25.1,48.3,20.2,Human Modified,Herbivore,Frugivore,Insessorial,13.3,7.5,5.619905636,-1.627378022,LC,43,5.26E+11,-76.1788297,2.974381123,Neotropical,20,0.000213808,0.000906796,153.7154326,0.793001712,0.832966811,4,1.044818965,0.388454917,1.619638873,0.641878153
Tangara icterocephala,Thraupidae,12.6,8.3,5.1,5.2,16.4,70.5,15.5,21.9,45,22,Forest,Herbivore,Frugivore,Insessorial,12.2,7.3,7.981649942,-2.01791764,LC,36,4.40E+11,-78.39350316,0.744972362,Neotropical,6,5.02E-05,0.000805185,24.50457469,-0.405439326,0.30872258,2,-0.298522123,0.313259735,3.052207656,0.349082412
Tangara inornata,Thraupidae,12.6,7.5,4.6,5.2,16.9,71.8,16.2,24.1,48.3,18,Forest,Omnivore,Frugivore,Insessorial,12.4,6.7,8.303482282,-2.327269235,LC,37,4.51E+11,-77.64293683,7.59174762,Panamanian,4,8.51E-08,0.000805208,9.923607068,-0.514082419,0.332924908,1,-0.410650501,0.386996817,4.612177142,0.232803368
Tangara labradorides,Thraupidae,11.6,7,4.6,5.1,16.6,65,13.5,21.5,47.8,15,Forest,Omnivore,Frugivore,Insessorial,NA,NA,6.815751717,-1.646165455,LC,31,3.80E+11,-75.93341616,3.607297981,Neotropical,26,0.000308152,0.000895824,155.2830032,0.924854162,0.703083138,5,1.168321713,0.232403105,7.005035148,0.164122474
Tangara larvata,Thraupidae,11.8,7.7,4.6,5.1,18.2,69.3,14,21.4,46.1,20,Forest,Omnivore,Frugivore,Insessorial,11.3,6.6,5.833402218,-1.98834803,LC,90,1.09E+12,-83.12782213,10.55401252,Panamanian,6,0.000307974,0.000885674,65.27679585,0.081042551,0.765876073,2,0.218381328,0.717768129,3.421100816,0.314121846
Tangara mexicana,Thraupidae,13,7.3,4.3,5,16.4,70.2,16.2,23.2,49.6,20.5,Forest,Omnivore,Omnivore,Insessorial,9.3,8.1,1.939680011,-1.8094694,LC,668,8.13E+12,-62.31336008,-4.663071253,Neotropical,32,0.001076279,0.000982713,328.1862474,2.12739554,1.048123063,4,2.394889676,0.169648714,4.706477965,0.226146552
Tangara nigrocincta,Thraupidae,12.3,6.7,4.7,4.7,15.3,68.3,14.6,21.3,47.5,17,Forest,Herbivore,Frugivore,Insessorial,13.6,7.5,2.426423137,-1.836954217,LC,353,4.30E+12,-66.42325863,-5.304687755,Neotropical,7,4.23E-07,0.000774782,38.40466351,-0.45605307,0.118997068,2,-0.351869063,0.051631538,3.885854117,0.278925607
Tangara nigroviridis,Thraupidae,12,6.1,4.3,4.4,16.3,69.5,16.9,24.6,49.4,17,Forest,Herbivore,Frugivore,Insessorial,NA,NA,4.204963608,-1.361114169,LC,97,1.18E+12,-73.73682158,-3.353207346,Neotropical,58,0.001857507,0.000992428,291.7526716,2.834681667,0.767716747,14,3.016275478,0.017626558,4.940006365,0.212713845
Tangara parzudakii,Thraupidae,16.3,8.1,5,6.1,17.5,86.1,20.7,24.1,57.9,28,Forest,Herbivore,Frugivore,Insessorial,NA,8.4,7.233379365,-1.421928564,LC,49,5.99E+11,-76.67352782,-3.65883826,Neotropical,17,9.82E-05,0.0008069,44.28717178,-0.047766692,0.238541602,3,0.090900753,0.117732477,4.152537862,0.268022502
Tangara preciosa,Thraupidae,14.8,8,4.8,5.1,19.9,77.8,16.4,21.1,56.2,22.8,Forest,Omnivore,Frugivore,Insessorial,NA,7.4,0.674228066,-0.843263759,LC,131,1.42E+12,-53.97779738,-28.71331031,Neotropical,19,0.000169399,0.000853647,107.242189,0.403579047,0.509079287,3,0.599595502,0.19826652,5.050553192,0.20884052
Tangara punctata,Thraupidae,12.3,6.8,4.1,4.4,17.1,61.9,12.4,20,45.7,15,Forest,Herbivore,Frugivore,Insessorial,10.6,6.4,1.373852248,-1.914520708,LC,272,3.33E+12,-56.89979302,0.023655802,Neotropical,25,8.05E-05,0.000842675,109.0080753,0.502399426,0.420503969,6,0.723871216,0.041565631,3.421905764,0.312109525
Tangara ruficervix,Thraupidae,13.7,7.6,4.1,4.4,16.5,74.1,17.7,24,46.9,19,Forest,Herbivore,Frugivore,Insessorial,NA,7,4.752026189,-1.343058348,LC,70,8.51E+11,-74.7372942,-5.11095123,Neotropical,22,0.000435392,0.000913654,157.988909,0.923946847,0.814118424,4,1.147375629,0.394441777,6.88203244,0.155151822
Tangara schrankii,Thraupidae,13.9,7.7,4.5,5,17.5,68.1,16.4,24.1,40.8,19,Forest,Herbivore,Frugivore,Insessorial,10,8.2,2.767985942,-1.961068395,LC,279,3.41E+12,-68.38691366,-5.401445795,Neotropical,37,0.000230437,0.000866106,148.4450488,1.051655476,0.460002138,6,1.314187779,-0.086075001,4.110039089,0.26174306
Tangara seledon,Thraupidae,11.8,7.7,5.1,5.2,15.9,64.2,14.4,22.4,47.5,18.7,Forest,Herbivore,Frugivore,Insessorial,12.1,7,0.468108841,-1.071265648,LC,95,1.08E+12,-47.22511846,-22.97155544,Neotropical,41,0.000482544,0.000941337,426.0946783,2.420844144,0.859852745,7,2.841769464,-0.543717035,2.936196787,0.36176852
Tangara vassorii,Thraupidae,12.1,5.9,4.8,4.6,17.1,74.3,17.2,22.8,53.2,18,Forest,Herbivore,Frugivore,Insessorial,NA,7.1,3.8699279,-1.20166946,LC,81,9.83E+11,-74.0269349,-4.63128129,Neotropical,41,0.000649002,0.00085079,70.7356297,0.908019918,0.24179781,16,1.053980168,0.014175019,6.32182987,0.169186759
Tangara velia,Thraupidae,14.6,8,3.8,4.6,16.5,72.9,16.9,23.2,51.4,21,Forest,Herbivore,Frugivore,Insessorial,14.5,7.9,2.130921032,-1.909808167,LC,505,6.16E+12,-64.53808964,-2.852362019,Neotropical,7,1.82E-05,0.00079387,33.82722591,-0.396963695,0.237135749,1,-0.284814111,0.194188165,3.01928011,0.356845385
Tangara viridicollis,Thraupidae,14.7,6.7,4.1,4.7,16.8,76.6,17.8,23.3,52.1,21,Forest,Omnivore,Omnivore,Insessorial,NA,7.8,1.036880483,-1.02141828,LC,32,3.88E+11,-77.82692433,-6.853097664,Neotropical,14,1.99E-05,0.000748607,27.11072032,-0.413367146,-0.097737744,1,-0.318408727,-0.176857616,2.93306251,0.355336507
Tangara vitriolina,Thraupidae,12.2,7.7,5.9,5.8,20.4,73.1,14.8,20.9,57.3,23,Shrubland,Omnivore,Frugivore,Insessorial,NA,NA,8.138539544,-1.908473822,LC,32,3.92E+11,-75.52755656,4.480240295,Panamanian,17,0.000133417,0.000894452,131.815167,0.582720754,0.791217845,3,0.821458643,0.416422129,1.405829515,0.76121282
Tangara xanthocephala,Thraupidae,14.5,7.4,3.9,4.8,17.5,74.1,17.8,23.9,49.7,19,Forest,Herbivore,Frugivore,Insessorial,NA,6.3,4.887159435,-1.361438537,LC,92,1.12E+12,-73.83460588,-4.569186586,Neotropical,59,0.001743095,0.000962802,291.3296802,2.726513518,0.597495589,14,2.910559001,-0.191928309,4.967754439,0.218875928
Tangara xanthogastra,Thraupidae,13.9,7.5,3.7,4.2,15.5,61.1,11.8,19.3,38.8,15,Forest,Omnivore,Invertivore,Insessorial,9.1,6.7,3.038815934,-1.986169398,LC,273,3.34E+12,-69.75516117,-3.605268482,Neotropical,15,0.000151445,0.000835017,105.1415426,0.223400887,0.419472842,3,0.397748131,0.132345756,3.368654397,0.316549432
Tauraco corythaix,Musophagidae,25.8,11.9,7,12.4,41.2,181.6,15.6,8.5,203.8,308,Forest,Herbivore,Frugivore,Insessorial,NA,16.2,0.072340293,-0.344775496,LC,35,3.75E+11,28.02319818,-29.93332242,Afrotropical,20,0.000567226,0.000842241,7.437242685,0.120715268,0.339702031,7,0.187555379,0.435752497,19.27046399,0.055221587
Tauraco hartlaubi,Musophagidae,24.6,11.3,8.3,11.4,38.3,169.4,12.9,7.7,181,224,Forest,Herbivore,Frugivore,Insessorial,NA,15,0.172897167,-0.866979503,LC,36,4.43E+11,36.30606484,-0.758665374,Afrotropical,5,2.62E-05,0.000680166,1.669909482,-0.979545586,-0.47969023,1,-0.971267741,-0.434650401,15.50669551,0.069634075
Tauraco livingstonii,Musophagidae,25.5,11.9,7.1,11.3,38.8,183,16,8.8,202.5,249,Forest,Herbivore,Frugivore,Insessorial,NA,16.1,0.250994254,-1.000861984,LC,120,1.42E+12,36.13226561,-15.81904586,Afrotropical,14,1.56E-05,0.000722913,2.560010077,-0.593431514,-0.261293868,1,-0.528378316,-0.268234074,13.29143865,0.082058095
Tauraco persa,Musophagidae,25.8,12.3,6.9,11.9,38.8,177.8,19,10.7,177.9,306,Forest,Herbivore,Frugivore,Insessorial,NA,15.1,1.215245473,-1.488024278,LC,320,3.91E+12,5.741878516,5.308105504,Afrotropical,2,0.000131127,0.000675137,1.344573594,-1.055234822,-0.516341687,2,-1.07800141,-0.428405771,22.41129768,0.049114112
